video_id,seconds,fps,numFrame,rfps,subset,featureFrame
v_8Oq6RonyM24,31,30,930,30,training,930
v_FErsRFpn_GM,31,30,930,30,training,930
v_IcjPgLJlURw,31,29,899,29,testing,899
v_FiYfSB_64Ro,31,24,744,24,training,744
v_HsdYPfsnKVc,31,30,930,30,training,930
v_y38TUqHMuKE,31,30,930,30,validation,930
v_ljhr8UUzgms,31,29,899,29,training,899
v_a9dCnDTpeJY,31,30,930,30,training,930
v_WWsSFh0Z7Ro,32,30,960,30,training,960
v_HUYMHEqepyc,31,25,775,25,training,775
v_GTeTUCq9IK4,31,15,465,15,training,465
v_1lzpBOwGYIg,31,29,899,29,training,899
v_qBoJaEqn6Hw,31,30,930,30,training,930
v_5ETRW0hdLEQ,31,29,899,29,training,899
v_mOqKl6Kcm6A,141,29,4089,29,training,4089
v_hTvrJgmyRKg,32,30,960,30,validation,960
v_l3pvgYxLF0o,31,29,899,29,training,899
v_nA9dmNiK2Yw,31,29,899,29,training,899
v_bRtyZiHbZ-U,31,30,930,30,training,930
v_wMERJdlNNys,31,30,930,30,training,930
v_JjerSlxbXO8,31,28,868,28,testing,868
v_H0TFKkNfblM,32,30,960,30,training,960
v_SeQkbI2sTMY,31,30,930,30,testing,930
v_sw8GnkOZyYA,31,25,775,25,training,775
v_8U3gsyuZtj8,31,29,899,29,testing,899
v_7Xd09q9_PPs,31,30,930,30,training,930
v_8q0uFvvaNm8,31,30,930,30,training,930
v_fjbqCoJnEpQ,34,29,986,29,training,986
v_-nGOngR9zG0,41,29,1189,29,testing,1189
v_RIDSrwyUr6Y,31,30,930,30,validation,930
v_amfHR9lGxZ0,31,15,465,15,training,465
v_pNvoevnvv5Y,31,29,899,29,validation,899
v_Hweoj-D-bKU,34,29,986,29,training,986
v_YteP_eN_Pkw,32,30,960,30,training,960
v_h3eQT3Fsr90,31,29,899,29,training,899
v_WrFic4JJHPA,31,7,217,7,training,217
v_Y0SgURey-bk,31,30,930,30,training,930
v_C468IFpMY8A,57,29,1653,29,testing,1653
v_sNEGuGd0PZo,37,29,1073,29,training,1073
v_Qz5PPULI2do,32,29,928,29,training,928
v_100bwzPzFy8,31,30,930,30,training,930
v_sb9O_VGWads,31,30,930,30,testing,930
v_xX7b1k0GBEc,31,28,868,28,validation,868
v_982Z1Y-IBfw,31,30,930,30,training,930
v_xJIozvO4KfI,31,25,775,25,training,775
v_-vVka5Z7N4Q,31,29,899,29,training,899
v_0c6EBkc8leo,31,29,899,29,training,899
v_JWT6Tz9Ce3s,31,25,775,25,validation,775
v_A0YupWTsWuI,31,30,930,30,training,930
v_knjzbUqc5q0,31,30,930,30,training,930
v_ktLwAnb0aQI,33,23,759,23,training,759
v_KtRaHZLABwc,37,25,925,25,validation,925
v_cvJ441w8SLY,31,29,899,29,testing,899
v_5oFG933Gyzw,31,30,930,30,training,930
v_VZpTG0XrmQs,31,30,930,30,training,930
v_enGBuGtOxYo,60,25,1500,25,training,1500
v_2UzgNuVTbF4,31,30,930,30,training,930
v_W_L2FMCpBio,31,30,930,30,training,930
v_Pv-cXe0u1pM,31,25,775,25,testing,775
v_-Od2RodfcF8,31,30,930,30,training,930
v_Tz3aXT5JIw0,31,30,930,30,training,930
v_1WnaHu0PgL8,32,30,960,30,training,960
v_8Wp1gn7pbiE,31,30,930,30,testing,930
v__6mcn6KAGk8,31,30,930,30,testing,930
v_G9WhV6AOHWE,151,29,4379,29,training,4379
v_tVC7bby7m0w,31,30,930,30,testing,930
v_zfDcg57w_So,31,29,899,29,training,899
v_jCoHR4rWVQs,31,30,930,30,training,930
v_bmI-osYpB4k,31,29,899,29,training,899
v_QLDz_FFetE8,31,25,775,25,testing,775
v_lWkKEIyKDSA,329,25,8225,25,training,8225
v_ZRH2LwPbYoY,394,29,11426,29,training,11426
v_CYZBvtvddZ4,310,29,8990,29,testing,8990
v_ij8odCdgRR8,310,30,9300,30,training,9300
v_dm_AHM1UMn4,315,30,9450,30,training,9450
v_W3hUBWBsyFs,330,29,9570,29,testing,9570
v_Xixgt7WYKGo,312,30,9360,30,training,9360
v_y4NiN7zRin4,558,29,16182,29,training,16182
v_GWuh47gxxdY,313,25,7825,25,training,7825
v_fwgIh3pPslI,313,30,9390,30,testing,9390
v_aVnuHLCecU0,330,29,9570,29,testing,9570
v_IvOi1vjMgRo,314,29,9106,29,training,9106
v_jLkd2zayXFg,314,30,9420,30,training,9420
v_nQ7at5SToDA,314,25,7850,25,training,7850
v_u0R_ro0B1ko,314,30,9420,30,training,9420
v_oxNElW3OiuA,315,30,9450,30,training,9450
v_eTf7Uaol61U,315,30,9450,30,testing,9450
v_sUyHVhUglwA,361,29,10469,29,training,10469
v_V3GHxCdQ7gY,316,30,9480,30,training,9480
v_HPnKDL1q6sY,317,29,9193,29,training,9193
v_J1Q2IszNFzQ,320,29,9280,29,training,9280
v_jEX8hzaH8U8,321,29,9309,29,training,9309
v_C-J7qx2RGh8,318,29,9222,29,training,9222
v_CkfiITbjuaU,363,30,10890,30,testing,10890
v_v8TMNkBgo7U,32,30,960,30,testing,960
v_4eG8tLd3NoY,32,30,960,30,training,960
v_IflcLesaypY,31,24,744,24,testing,744
v_K-n9zXmfw68,37,23,851,23,training,851
v_ux-ipO_6fXg,59,29,1711,29,validation,1711
v_MEJYRrta0-A,32,29,928,29,testing,928
v_PXZRrYZbrAY,32,29,928,29,training,928
v_mULSFZCeSJQ,32,29,928,29,training,928
v_qt0lHhr7s5g,45,29,1305,29,training,1305
v_dqF9S5J4yoM,32,29,928,29,training,928
v_hos05x3ceIA,32,23,736,23,training,736
v_Of_zxH69RM0,32,30,960,30,training,960
v_lvUXty9X3BE,32,30,960,30,training,960
v_GSBC0XdMgfA,32,30,960,30,training,960
v_uSUjOZSdiC4,85,29,2465,29,testing,2465
v_mazxk3MyjkQ,49,30,1470,30,validation,1470
v_17frMCh6VOg,37,29,1073,29,testing,1073
v_jAQCTRGoL5Y,69,29,2001,29,testing,2001
v_EzvZYP_StIg,32,30,960,30,training,960
v_V0ntn1oKBJQ,32,30,960,30,training,960
v_MgHH8S11_co,32,23,736,23,training,736
v_vsEPWKjwHcg,32,29,928,29,testing,928
v_fjAOYsaa2bU,32,29,928,29,training,928
v_L--tRZdUXP8,31,30,930,30,training,930
v_3vwzYSJonJU,43,25,1075,25,validation,1075
v_dGFHM8GeuAI,40,29,1160,29,training,1160
v_Uc-MvcR1oSc,33,23,759,23,training,759
v_F51ZedSeMS0,32,20,640,20,training,640
v_Np8a0yZRI3s,32,30,960,30,training,960
v_pklwPwA7ziE,32,14,448,14,training,448
v_xrTfywV_TBY,32,29,928,29,training,928
v_oYmqh_L7W9w,32,14,448,14,training,448
v_q7152FH5NyA,40,30,1200,30,training,1200
v_iXlpMCiwohA,45,30,1350,30,training,1350
v_jiO8V39_jC4,32,24,768,24,training,768
v_W4p9sqSKl5w,33,30,990,30,training,990
v_c-1bTzhn9Do,32,23,736,23,training,736
v_tdQzzdKTG3Q,37,30,1110,30,testing,1110
v_qRu9qOvXAR0,32,29,928,29,training,928
v_MkUKjzbzypw,32,30,960,30,training,960
v_a3Zpcy6rhl0,32,30,960,30,training,960
v_4TrZ8niNrgQ,32,23,736,23,training,736
v_7_LZGqLnA8A,32,25,800,25,training,800
v_EX7n6j8bmfY,32,29,928,29,training,928
v_fTDWsIjIoYo,37,29,1073,29,training,1073
v_ORc30VHkldE,33,30,990,30,training,990
v_mceBcbpbogc,135,29,3915,29,training,3915
v_6lqTLnlbxdk,32,30,960,30,training,960
v_z9JaMdzkq9Y,32,30,960,30,training,960
v_6WCcNy4SAzA,95,30,2850,30,validation,2850
v_Z-VmPCjZQRc,54,25,1350,25,training,1350
v_NM87CkmKGLE,32,29,928,29,training,928
v_V96w0g9w3eo,32,29,928,29,testing,928
v_Hg9nGkHhp8I,37,29,1073,29,training,1073
v_i8ePC-p2Xoo,40,25,1000,25,training,1000
v_i6zHcwGkfhs,32,29,928,29,training,928
v_cbs3b8AGbM4,32,25,800,25,testing,800
v_TcyuelAtJuU,32,25,800,25,training,800
v_YYR049zlO68,32,30,960,30,training,960
v_cy0CTgBN7dg,34,30,1020,30,training,1020
v_5WeP-0Hjdcg,57,24,1368,24,training,1368
v_sE4oQiejDvU,32,30,960,30,training,960
v_5_Hj7KnLRew,32,29,928,29,training,928
v_jI4Wp_otwKo,32,30,960,30,testing,960
v_UsaN006iRw8,32,30,960,30,training,960
v_TgOsvhekBRQ,32,29,928,29,testing,928
v_xlRuLhFV6Bk,35,29,1015,29,training,1015
v_oFuwQQoDfcQ,36,30,1080,30,training,1080
v_XdVuzK0iT58,34,14,476,14,training,476
v_ZtbbNHfOySI,44,27,1188,27,training,1188
v_Tx3nSqdeTps,32,30,960,30,training,960
v_IPJlyqZNgBc,50,30,1500,30,training,1500
v_emdDIz7qm8Y,32,29,928,29,training,928
v_4UZ4nVZWAhQ,32,29,928,29,training,928
v_bVhEqb6329Q,32,30,960,30,validation,960
v_-p_14Euw9Yk,32,29,928,29,training,928
v_V-SrKBEM-0E,33,30,990,30,training,990
v_l8oJQi1A9XE,32,29,928,29,validation,928
v_-pt8Ei7CqLk,33,25,825,25,training,825
v_1i4mHU8mFLg,32,30,960,30,training,960
v_UiZ2NyRplh4,32,29,928,29,testing,928
v_Za782gqJilI,96,29,2784,29,training,2784
v_46FbJ71iegk,32,29,928,29,training,928
v_gGOz3xeCYOQ,32,30,960,30,testing,960
v_vTU-n5oPS9c,32,30,960,30,testing,960
v_zTSCVF0kzeU,32,10,320,10,training,320
v_CoCMF0pGjxw,284,30,8520,30,training,8520
v_udTLD8QB-Dc,42,23,966,23,validation,966
v_CpVBw4PCGis,35,29,1015,29,training,1015
v_NPyA2B_TquA,32,30,960,30,training,960
v_wQe4MQIWPTg,39,25,975,25,training,975
v_I4QsF3lXitM,32,30,960,30,training,960
v_XSIk4b9ZQJg,32,30,960,30,testing,960
v_Bl5cwgNVfRw,32,30,960,30,training,960
v_fLsN6rKMGeg,35,8,280,8,testing,280
v_f7TXfWadCY0,32,25,800,25,testing,800
v_bRQVykLp9ho,32,25,800,25,training,800
v_A4-mf5GAJWY,32,29,928,29,training,928
v_QZojrmYP3Yg,32,15,480,15,training,480
v_vUW8OH0YBxc,142,25,3550,25,training,3550
v_pOyR4hOvQTY,32,29,928,29,training,928
v_FM7CYraV_LI,322,30,9660,30,training,9660
v_Ycgh-3jAj14,320,29,9280,29,training,9280
v_GV_whUJXmCk,322,30,9660,30,training,9660
v_QZcx3IVzSZI,336,29,9744,29,training,9744
v_UheRzFJLjgQ,322,30,9660,30,training,9660
v_Kj7HWttkm_E,323,29,9367,29,training,9367
v_wIW-tTIf7QU,333,30,9990,30,training,9990
v_mIJYGY0Cmec,324,15,4860,15,training,4860
v_u2mBpj_4RBI,324,30,9720,30,training,9720
v_ieriiKBihtQ,325,29,9425,29,testing,9425
v_y2JsEpzKX30,333,10,3330,10,training,3330
v_ATgGRM-hQDg,393,29,11397,29,validation,11397
v_AUt5P7XgDfw,325,30,9750,30,training,9750
v_JjErYtQjIlE,325,29,9425,29,training,9425
v_pPkRuDiFfqE,325,29,9425,29,training,9425
v_6OJkjeVn764,326,29,9454,29,training,9454
v_UCBeEi0kDUw,326,29,9454,29,testing,9454
v_jhj6QSxSEGE,326,25,8150,25,training,8150
v_Mk2VH9X369E,346,30,10380,30,training,10380
v_4Uf1G507_R4,332,25,8300,25,training,8300
v_UkfzfGP8Hrs,328,29,9512,29,training,9512
v_qmspsSQ-sLg,330,29,9570,29,training,9570
v_N6ii7q3O6u0,80,10,800,10,training,800
v_3NSfGbqGQqA,66,30,1980,30,testing,1980
v_ZUI1EjDWeUk,35,30,1050,30,training,1050
v_f4_3mmZuo1E,33,30,990,30,training,990
v_3doY0lKfKRA,33,30,990,30,training,990
v_tU4CNLtGI-Y,33,25,825,25,testing,825
v_lPC0zFARf9w,33,30,990,30,training,990
v_bJifdpef8TI,89,30,2670,30,training,2670
v_edVggvoVopA,33,29,957,29,training,957
v_RR3op7_IY4M,32,24,768,24,training,768
v_X1h4h4dsj3c,32,29,928,29,testing,928
v_1oU9py1Fu34,55,29,1595,29,testing,1595
v_vHSQrW9O72o,33,29,957,29,training,957
v_3glUlpgzGcA,33,29,957,29,validation,957
v_x8hqlZJY4iE,33,29,957,29,training,957
v_sK9KTHx1VEY,33,29,957,29,training,957
v_VLEVMqve8jk,33,29,957,29,training,957
v_wVSKetde4a8,38,29,1102,29,training,1102
v_2kIJXo4eNc8,34,30,1020,30,training,1020
v_LAeWNHXOrlU,42,29,1218,29,training,1218
v_CjKWSod0IRQ,33,29,957,29,training,957
v_my_3VrMToiA,33,30,990,30,training,990
v_Rd7jpNN2a6c,33,29,957,29,testing,957
v_h3L1QJufzos,33,29,957,29,training,957
v_qcREDkBccU8,36,25,900,25,training,900
v_DM-quA_HR_I,33,29,957,29,testing,957
v_Z3GwovL_0gM,33,15,495,15,validation,495
v_89RDBn9zagI,33,30,990,30,training,990
v_GmjLzOe7eE8,33,29,957,29,testing,957
v_3rUINfKvPVE,34,25,850,25,training,850
v_d09ZK68LeBM,36,30,1080,30,testing,1080
v_8fIXIyHoc6U,33,29,957,29,training,957
v_9If0j7o1xyg,33,29,957,29,validation,957
v_VDh7clrjdAE,60,30,1800,30,testing,1800
v_KKVLHfbfAgo,33,29,957,29,training,957
v__7GUV7W_gtk,49,29,1421,29,training,1421
v_i6BoF5DfTLs,33,29,957,29,testing,957
v_DDy50zNa0G4,33,29,957,29,training,957
v_KGR1_BgYcZY,34,29,986,29,training,986
v_5_XJSxD9u_4,34,29,986,29,validation,986
v_RGdgZMNd_qM,33,30,990,30,training,990
v_KZ8JMbPWvMQ,33,25,825,25,training,825
v_umRusEwO0uU,33,30,990,30,training,990
v_yBqFXK3M3Sc,34,30,1020,30,testing,1020
v_n1py4RKvAOM,233,30,6990,30,training,6990
v_AqOMA3yNGa4,33,29,957,29,training,957
v_thlGxl7FdeI,32,29,928,29,training,928
v_ToMD3uvHqtk,33,30,990,30,training,990
v_tNZMl0JJF_g,65,29,1885,29,training,1885
v_YK-XjMMphBI,33,30,990,30,training,990
v_1Bmq3DxUu0g,43,25,1075,25,training,1075
v_zXOCpFSqohQ,34,30,1020,30,training,1020
v_q80je1SIg3E,35,30,1050,30,training,1050
v_TAIOjmx7mcE,33,29,957,29,training,957
v_K0qQglZLeGs,52,29,1508,29,testing,1508
v_Sv8WltMDofQ,33,29,957,29,training,957
v_5WxKpjS2rXM,33,29,957,29,training,957
v_UcpYtNEXnZw,52,30,1560,30,training,1560
v_qy1avGp7Kpo,33,30,990,30,training,990
v_V0HVHf2HyhI,33,29,957,29,testing,957
v_WRp1GpKfkTA,33,30,990,30,training,990
v_XITJBtjFhm8,196,30,5880,30,testing,5880
v_pSUghua4j9o,37,29,1073,29,training,1073
v_pyH4oks0FZo,33,29,957,29,training,957
v_Of1Iep7GLxM,55,25,1375,25,testing,1375
v_L5DCuOsoBH4,33,30,990,30,training,990
v_FPifUSrRGIE,33,30,990,30,training,990
v_CSHk_MGYZlA,33,29,957,29,training,957
v_4WM6jCELHlM,33,29,957,29,validation,957
v_bqVElTbrEPs,33,30,990,30,training,990
v_bcOLmC29ZEo,44,29,1276,29,training,1276
v_gzWRIGl_wE8,35,29,1015,29,training,1015
v_ikJgF_wqrpk,33,29,957,29,training,957
v_X3Pnf4en-fY,33,29,957,29,training,957
v_NDqcFlreY4Q,33,30,990,30,training,990
v_DSRCuIn7sME,33,29,957,29,training,957
v_4lLdFxRaQ9E,91,15,1365,15,training,1365
v_2KsVS5IU_Z8,45,28,1260,28,training,1260
v_LKVqMWqQrnE,34,29,986,29,training,986
v_qlzTUYZT3fc,33,30,990,30,training,990
v_Q8WvChbRZKc,33,25,825,25,training,825
v_zBiP7Yb72cg,33,29,957,29,validation,957
v_uW_y9FBAa1w,33,30,990,30,training,990
v_Xr6dQ64mtVw,33,30,990,30,training,990
v_OA_1AsTc9wc,33,29,957,29,testing,957
v__U6XReDNjyA,71,29,2059,29,training,2059
v_osjN8ZihIUk,33,29,957,29,training,957
v_MAgoPW8qK3A,33,30,990,30,training,990
v_oV7rJoITWfY,42,29,1218,29,training,1218
v_9qrU4-9q9ZE,36,29,1044,29,training,1044
v_xi1iptk0QU8,33,29,957,29,validation,957
v_XsZoSDKuj7c,33,30,990,30,training,990
v_EFIjxIjY6Hs,33,30,990,30,training,990
v_ogtVoYXFcFM,33,30,990,30,training,990
v_VQbRu8jylFY,40,29,1160,29,training,1160
v_gWzLzHHOwC4,34,29,986,29,training,986
v_dOMK7zMK5ks,33,30,990,30,testing,990
v_Jf_Zg7p2oDU,33,10,330,10,validation,330
v_DqcvkTpRgUY,331,30,9930,30,training,9930
v_GE0R-zglOw4,332,29,9628,29,testing,9628
v_-BDAoNGrzjs,375,30,11250,30,training,11250
v_PYuDBKB4hcU,339,30,10170,30,validation,10170
v_1FaMXfCU-k0,334,29,9686,29,training,9686
v_yJZKeYu7tq0,334,30,10020,30,training,10020
v_q-iONKUwVAU,337,30,10110,30,training,10110
v_J1kpqij2rr4,335,25,8375,25,training,8375
v_uFvDhcieFGU,353,29,10237,29,training,10237
v_d5DQbmVuuek,344,14,4816,14,training,4816
v_AMtMRzkhZeQ,344,25,8600,25,training,8600
v_TGWzge2QUVY,36,30,1080,30,training,1080
v_wrlbkqmt-i4,33,30,990,30,training,990
v_w0ksgu80vhM,34,30,1020,30,training,1020
v_SoLk_mzUIhg,33,29,957,29,training,957
v_xL5o8a_UPpc,33,29,957,29,training,957
v_d1I_MOy9CxI,34,29,986,29,validation,986
v_F6lx-klfA3I,37,29,1073,29,validation,1073
v_ZgTOA10dz5M,35,25,875,25,testing,875
v_GUOYKmsR0IA,164,29,4756,29,training,4756
v_fQF3LQleYK8,202,30,6060,30,training,6060
v_5dna_BB4AWg,34,29,986,29,testing,986
v_14kRRjPiGC4,34,29,986,29,validation,986
v_BRCIoZnL_xg,43,30,1290,30,training,1290
v_hOh1qQe07hU,88,25,2200,25,training,2200
v_8aHZpUQ0X2E,62,30,1860,30,training,1860
v_5ssKEL4zXpE,44,29,1276,29,testing,1276
v_E1ya9M_jiBg,43,22,946,22,testing,946
v_ivzKm_ANHuk,34,29,986,29,training,986
v_gNC5THSErHc,35,30,1050,30,testing,1050
v_VwRcvOC9Y9g,99,15,1485,15,training,1485
v_BH8lmmi8WN0,34,30,1020,30,training,1020
v_lEWGMxKMFAM,37,25,925,25,training,925
v_rZAOkTg-3F8,34,29,986,29,training,986
v_CcZAKzNjmpQ,34,29,986,29,validation,986
v_ZlJBIdhVtg0,34,29,986,29,validation,986
v_KyE09Qxyt58,34,24,816,24,validation,816
v_qkVeALoDj2g,34,29,986,29,training,986
v_XUpCII0YLrE,34,29,986,29,training,986
v_Gl_oK4RBdD4,47,29,1363,29,validation,1363
v_2578CqLo2uw,34,30,1020,30,training,1020
v_IPOt07iZki0,34,30,1020,30,training,1020
v_FMOs_ZCwuLw,34,30,1020,30,testing,1020
v_RmEz0Mhks6Y,34,29,986,29,validation,986
v_36BXNSNJQhY,34,24,816,24,training,816
v_EhWP6UwLJv8,51,29,1479,29,training,1479
v_Ar21k5lGEvk,34,30,1020,30,training,1020
v_d7krx8mHXyc,47,29,1363,29,training,1363
v_3-O-X_oIh0o,34,30,1020,30,training,1020
v_dpZb9BbV5RU,34,30,1020,30,training,1020
v_E-TfpS1NDXQ,34,28,952,28,testing,952
v_jhpz9ZVjsTw,34,30,1020,30,training,1020
v_nRLDP3L_X8s,34,27,918,27,training,918
v_ISQeZtRQP1w,47,29,1363,29,training,1363
v_Xm5pomQWl1I,60,29,1740,29,training,1740
v_xof5Tc8zNyA,34,15,510,15,training,510
v_Wz9DZHZ-2dU,60,25,1500,25,training,1500
v_5ivXpEuINY0,34,29,986,29,training,986
v_zVxJJb6A_vA,34,25,850,25,training,850
v_TRDz4pktCyQ,35,30,1050,30,training,1050
v_6w8KxI0SpgE,40,29,1160,29,training,1160
v_OL0U1kSrWLk,34,29,986,29,training,986
v_cK5KxKyuYxc,71,30,2130,30,training,2130
v_1YmR2Y59Nqc,34,29,986,29,validation,986
v_S9xxfejIC2I,40,30,1200,30,training,1200
v_l0lY0olSqMQ,34,25,850,25,training,850
v_dZmap7YOxfQ,34,29,986,29,training,986
v_uiibcaYeQ5o,34,25,850,25,training,850
v_3b6yrEgSKNg,34,29,986,29,training,986
v_rwVihyEAzZY,34,25,850,25,training,850
v_5M12m__J2mk,34,30,1020,30,training,1020
v_ZTyvfXYKlpo,34,29,986,29,testing,986
v_PYYD2wzPuMA,134,29,3886,29,training,3886
v_fFdgMK1GH8c,59,23,1357,23,training,1357
v_E2kluOgB7sc,34,29,986,29,training,986
v_uxY805c-uJk,61,29,1769,29,training,1769
v_wrvl5DxzwGw,35,29,1015,29,testing,1015
v_m_AsvMz6IEo,87,30,2610,30,training,2610
v__Q37KFxCJJk,34,29,986,29,training,986
v_RUuTphrEsjQ,35,29,1015,29,training,1015
v_WH2UBiVDjaI,45,25,1125,25,training,1125
v_LtaDPp5iOos,34,30,1020,30,training,1020
v_j6NVaiFN3xM,34,15,510,15,training,510
v_Td7ClfdLuIw,60,29,1740,29,training,1740
v_4um5EIwRy94,455,29,13195,29,training,13195
v_SE-E166iSV8,34,29,986,29,training,986
v_YtsDA1ayefM,36,30,1080,30,training,1080
v_ZckORT1NUjY,59,29,1711,29,testing,1711
v_HEsWn7OnEXU,34,29,986,29,testing,986
v_Mv54wnRkvps,34,29,986,29,training,986
v_LdbE1Uo9Au0,34,30,1020,30,training,1020
v_yBjQYiMTaOE,34,24,816,24,training,816
v_UPdBnbAUFuQ,34,30,1020,30,training,1020
v_nxHExrZ9k4Q,34,10,340,10,testing,340
v_noPfCNvY9FY,34,24,816,24,training,816
v_DJ_juvs2qAo,35,29,1015,29,training,1015
v_WjoJ11midrQ,34,24,816,24,training,816
v_1hD8WhrzV4Q,34,15,510,15,training,510
v_gzF8EZUkQWk,34,24,816,24,testing,816
v_vGnnuNrNSj8,34,24,816,24,training,816
v_OytLoyO5rgA,34,29,986,29,training,986
v_iU9h_cRd6ZI,34,29,986,29,training,986
v_AIuHng0jWQ8,34,24,816,24,validation,816
v_P4-S_7ujn9k,34,25,850,25,validation,850
v_SIvPZzbcYe4,34,29,986,29,training,986
v_l4j5wf-_kxo,35,25,875,25,training,875
v_M8ALW3VphSg,340,28,9520,28,training,9520
v_3zEzOdZTgKE,352,25,8800,25,training,8800
v_P9i_MmlBVHc,341,30,10230,30,training,10230
v_jrzCr0vThFk,342,30,10260,30,training,10260
v_m0_0Ww1CP3I,342,29,9918,29,testing,9918
v_j_fptl47fBU,360,25,9000,25,training,9000
v_N-SfkwZBA5k,343,30,10290,30,testing,10290
v_tiQpDXr4e94,344,30,10320,30,training,10320
v_-RrbIbyn8pE,344,30,10320,30,training,10320
v_oc5elA8BcXg,416,29,12064,29,testing,12064
v_GruoLDpo4mo,345,30,10350,30,testing,10350
v_a8wdT3vilO4,368,30,11040,30,training,11040
v_T01dk9GhDwk,348,30,10440,30,testing,10440
v_u5Z42kI8vm0,346,30,10380,30,training,10380
v_3CTuLh5Q9ME,511,25,12775,25,training,12775
v_jz4F5w4jdJ8,347,30,10410,30,training,10410
v_zy8AzEjFr_c,349,29,10121,29,testing,10121
v_FXKRTz6nQyA,349,25,8725,25,training,8725
v_2r4imX1S6ys,40,29,1160,29,training,1160
v_95EFiOGP2Ko,35,25,875,25,training,875
v_AIpxgylxOtc,35,30,1050,30,training,1050
v_ajAqEQDnUuU,35,30,1050,30,training,1050
v_V2KDwlWhdiE,35,25,875,25,training,875
v_I6mr7KoPFVM,35,29,1015,29,training,1015
v_0rcTsxYBieU,69,30,2070,30,training,2070
v_SVyk93W-3qk,34,29,986,29,training,986
v_cKjEAepyOCk,35,29,1015,29,training,1015
v_Wd6twmJ17-w,35,29,1015,29,validation,1015
v_02KYX66DWSg,35,29,1015,29,training,1015
v_ssc935_zRSM,35,30,1050,30,training,1050
v_sPrbxGWAwMg,183,29,5307,29,training,5307
v_xBh5cHzqbD0,35,14,490,14,training,490
v_sy_H8qCaG0c,35,30,1050,30,training,1050
v_pyT8jVcg_Xo,35,15,525,15,training,525
v_1xD2Y1JV754,35,29,1015,29,training,1015
v_aPCLB5p9dRo,35,29,1015,29,training,1015
v_31bv2ttM9q0,96,24,2304,24,training,2304
v_CYGS9B5xAkw,35,30,1050,30,training,1050
v_EL-KKUqksfU,41,29,1189,29,training,1189
v_fQGxee2yLgA,36,24,864,24,training,864
v_hW5grlGWebk,35,29,1015,29,training,1015
v_gsFzhya3Sa0,35,30,1050,30,training,1050
v_ugAmVi2UfXI,52,24,1248,24,training,1248
v_9n1A-wluu10,35,25,875,25,training,875
v_UI92H13zaKQ,35,25,875,25,training,875
v_GDD7HPVvkK4,35,30,1050,30,training,1050
v_9i1JeEA5FSs,35,30,1050,30,training,1050
v_heEd-mScdWg,35,19,665,19,training,665
v_WKJNs8Z7q2Q,37,30,1110,30,training,1110
v_QxnlpZ605Ew,36,29,1044,29,training,1044
v_e3ww7lsjAjg,35,29,1015,29,training,1015
v_hE7tLAn9s0w,183,30,5490,30,training,5490
v_K4GXtd2jTjo,35,25,875,25,testing,875
v_sOuPSkwioec,91,30,2730,30,training,2730
v_6LwObwmidHY,35,30,1050,30,training,1050
v_N72CTihOLYg,52,25,1300,25,training,1300
v_AOGhqpHAlxI,35,30,1050,30,training,1050
v_Ff_B-ulC0kk,35,30,1050,30,training,1050
v_K7ubK52wggU,35,29,1015,29,training,1015
v_2e2lA0V9Fqk,35,25,875,25,testing,875
v_IgU-CkYBKjY,35,30,1050,30,training,1050
v_de6uTMEiZf0,35,29,1015,29,training,1015
v_E5XOBVX5gDs,35,29,1015,29,training,1015
v_X9f86g3CJAM,44,29,1276,29,testing,1276
v_IKMNXhi9TxM,41,29,1189,29,testing,1189
v_7oNZm9a5Gi4,35,29,1015,29,training,1015
v_PQHEb1EIHC0,76,29,2204,29,testing,2204
v_fm08fUfkaM0,35,30,1050,30,testing,1050
v_oI_3NQ8Lm-o,38,29,1102,29,testing,1102
v_aUI744klo3Y,35,25,875,25,training,875
v_LDI7rMm6MbI,35,30,1050,30,validation,1050
v_jYyF91OJkmI,35,25,875,25,training,875
v_z0dN08IBqVQ,35,30,1050,30,training,1050
v_6FdOUVSmvc0,35,19,665,19,training,665
v_5wdcPYqAO9o,35,30,1050,30,training,1050
v_-sJ7VThndWw,35,30,1050,30,testing,1050
v_SS_8gKVLcME,35,30,1050,30,training,1050
v_tIzBWHHuytk,35,29,1015,29,training,1015
v_ePPJTGI_mQY,57,30,1710,30,training,1710
v_gwIlyQ5Kxs0,35,29,1015,29,training,1015
v_UNjPY2gDX6I,35,29,1015,29,training,1015
v_BL2QoAqjjBg,35,25,875,25,training,875
v_QIjpGiICbfw,35,29,1015,29,testing,1015
v_XQ8VStnWv14,48,24,1152,24,training,1152
v_i0_NQJVOXR4,60,29,1740,29,training,1740
v_InJvdtBQPjE,35,29,1015,29,testing,1015
v_hB83DnK4LA0,35,29,1015,29,training,1015
v_hltzIKOePA8,35,30,1050,30,testing,1050
v_YhiTiFdejp4,35,29,1015,29,training,1015
v_UgpuqwfVKlg,35,29,1015,29,training,1015
v_ZEPosBUSWyQ,299,25,7475,25,training,7475
v_HtpsjCqkZbo,91,11,1001,11,testing,1001
v_vjjXMtIIDOw,46,30,1380,30,validation,1380
v_DEBVLLwHmZA,35,30,1050,30,training,1050
v_MULZPwcpk7M,35,29,1015,29,training,1015
v_lZRuQKfvWOA,35,29,1015,29,training,1015
v_hFVVdkgpEcY,85,29,2465,29,training,2465
v_rub_UErmVek,35,25,875,25,training,875
v__J8vBrmBcQs,35,30,1050,30,testing,1050
